qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
1759.0,200,15,20,12.0,16,1:32.906,\N,\N
1760.0,200,25,22,6.0,17,1:33.185,\N,\N
1761.0,200,65,15,15.0,18,1:33.205,\N,\N
1762.0,200,74,18,23.0,19,1:33.399,\N,\N
1763.0,200,68,25,21.0,20,1:34.090,\N,\N
1764.0,200,75,18,22.0,21,1:34.536,\N,\N
1765.0,200,73,25,20.0,22,1:34.910,\N,\N
1766.0,201,57,1,8.0,1,1:41.838,\N,\N
1767.0,201,14,1,7.0,2,1:42.347,\N,\N
1768.0,201,35,3,1.0,3,1:42.365,\N,\N
1769.0,201,23,17,10.0,4,1:42.994,\N,\N
1770.0,201,71,17,9.0,5,1:43.183,\N,\N
1771.0,201,56,6,4.0,6,1:43.270,\N,\N
1772.0,201,25,22,6.0,7,1:43.341,\N,\N
1773.0,201,21,22,5.0,8,1:43.369,\N,\N
1774.0,201,30,6,3.0,9,1:43.459,\N,\N
1775.0,201,49,3,2.0,10,1:43.467,\N,\N
1776.0,201,55,15,14.0,11,1:43.663,\N,\N
1777.0,201,65,15,15.0,12,1:44.599,\N,\N
1778.0,201,22,24,16.0,13,1:44.776,\N,\N
1779.0,201,15,20,12.0,14,1:44.844,\N,\N
1780.0,201,68,25,21.0,15,1:44.961,\N,\N
1781.0,201,44,20,11.0,16,1:45.197,\N,\N
1782.0,201,63,21,17.0,17,1:45.276,\N,\N
1783.0,201,64,21,16.0,18,1:45.588,\N,\N
1784.0,201,50,24,19.0,19,1:45.623,\N,\N
1785.0,201,75,18,22.0,20,1:46.713,\N,\N
1786.0,201,74,18,23.0,21,1:47.265,\N,\N
1787.0,203,57,1,8.0,1,1:48.682,\N,\N
1788.0,203,14,1,7.0,2,1:48.845,\N,\N
1789.0,203,71,17,9.0,3,1:49.728,\N,\N
1790.0,203,30,6,3.0,4,1:50.027,\N,\N
1791.0,203,56,6,4.0,5,1:50.189,\N,\N
1792.0,203,35,3,1.0,6,1:50.204,\N,\N
1793.0,203,21,22,5.0,7,1:50.462,\N,\N
1794.0,203,23,17,10.0,8,1:50.501,\N,\N
1795.0,203,49,3,2.0,9,1:50.686,\N,\N
1796.0,203,55,15,14.0,10,1:51.189,\N,\N
1797.0,203,25,22,6.0,11,1:51.648,\N,\N
1798.0,203,65,15,15.0,12,1:51.851,\N,\N
1799.0,203,15,20,12.0,13,1:52.572,\N,\N
1800.0,203,22,24,18.0,14,1:52.670,\N,\N
1801.0,203,44,20,11.0,15,1:52.784,\N,\N
1802.0,203,64,21,16.0,16,1:53.037,\N,\N
1803.0,203,50,24,19.0,17,1:53.149,\N,\N
1804.0,203,63,21,17.0,18,1:53.207,\N,\N
1805.0,203,68,25,21.0,19,1:53.237,\N,\N
1806.0,203,73,25,20.0,20,1:54.850,\N,\N
1807.0,203,75,18,22.0,21,1:55.084,\N,\N
1808.0,203,74,18,23.0,22,1:55.520,\N,\N
1809.0,207,35,3,3.0,1,1:29.369,\N,\N
1810.0,207,49,3,4.0,2,1:31.123,\N,\N
1811.0,207,30,6,5.0,3,1:31.472,\N,\N
1812.0,207,14,1,10.0,4,1:31.531,\N,\N
1813.0,207,56,6,6.0,5,1:31.881,\N,\N
1814.0,207,57,1,9.0,6,1:31.971,\N,\N
1815.0,207,65,15,16.0,7,1:32.287,\N,\N
1816.0,207,55,22,7.0,8,1:32.593,\N,\N
1817.0,207,44,20,14.0,9,1:32.842,\N,\N
1818.0,207,77,22,8.0,10,1:32.870,\N,\N
1819.0,207,22,24,22.0,11,1:33.075,\N,\N
1820.0,207,23,17,11.0,12,1:33.130,\N,\N
1821.0,207,78,15,17.0,13,1:33.327,\N,\N
1822.0,207,21,17,12.0,14,1:33.552,\N,\N
1823.0,207,79,18,20.0,15,1:33.798,\N,\N
1824.0,207,75,20,15.0,16,1:33.989,\N,\N
1825.0,207,15,18,21.0,17,1:34.120,\N,\N
1826.0,207,63,25,19.0,18,1:34.229,\N,\N
1827.0,207,76,24,23.0,19,1:34.623,\N,\N
1828.0,207,71,21,1.0,20,1:34.806,\N,\N
1829.0,207,50,25,18.0,21,1:34.943,\N,\N
1830.0,207,64,21,2.0,22,1:35.972,\N,\N
1831.0,208,35,3,3.0,1,1:16.004,\N,\N
1832.0,208,30,6,5.0,2,1:16.594,\N,\N
1833.0,208,77,22,8.0,3,1:16.644,\N,\N
1834.0,208,57,1,9.0,4,1:16.692,\N,\N
1835.0,208,44,20,14.0,5,1:16.756,\N,\N
1836.0,208,55,22,7.0,6,1:16.757,\N,\N
1837.0,208,21,17,12.0,7,1:16.912,\N,\N
1838.0,208,49,3,4.0,8,1:16.971,\N,\N
1839.0,208,71,21,1.0,9,1:17.090,\N,\N
1840.0,208,23,17,11.0,10,1:17.175,\N,\N
1841.0,208,22,24,22.0,11,1:17.259,\N,\N
1842.0,208,14,1,10.0,12,1:17.262,\N,\N
1843.0,208,65,15,16.0,13,1:17.409,\N,\N
1844.0,208,56,6,6.0,14,1:17.527,\N,\N
1845.0,208,75,20,15.0,15,1:17.999,\N,\N
1846.0,208,64,21,2.0,16,1:18.095,\N,\N
1847.0,208,15,18,21.0,17,1:18.336,\N,\N
1848.0,208,79,18,20.0,18,1:18.557,\N,\N
1849.0,208,78,15,17.0,19,1:18.644,\N,\N
1850.0,208,76,24,23.0,20,1:18.773,\N,\N
1851.0,208,50,25,18.0,21,1:18.885,\N,\N
1852.0,208,63,25,19.0,22,1:19.274,\N,\N
1853.0,209,35,3,3.0,1,1:24.473,\N,\N
1854.0,209,49,3,4.0,2,1:25.271,\N,\N
1855.0,209,44,20,14.0,3,1:25.491,\N,\N
1856.0,209,30,6,5.0,4,1:25.773,\N,\N
1857.0,209,22,24,22.0,5,1:25.942,\N,\N
1858.0,209,23,17,11.0,6,1:26.218,\N,\N
1859.0,209,56,6,6.0,7,1:26.327,\N,\N
1860.0,209,65,15,16.0,8,1:26.564,\N,\N
1861.0,209,21,17,12.0,9,1:26.619,\N,\N
1862.0,209,14,1,10.0,10,1:26.799,\N,\N
1863.0,209,55,22,7.0,11,1:27.076,\N,\N
1864.0,209,77,22,8.0,12,1:27.259,\N,\N
1865.0,209,71,21,1.0,13,1:27.281,\N,\N
1866.0,209,78,15,17.0,14,1:27.690,\N,\N
1867.0,209,76,24,23.0,15,1:28.035,\N,\N
1868.0,209,50,25,18.0,16,1:28.094,\N,\N
1869.0,209,57,1,9.0,17,1:28.135,\N,\N
1870.0,209,15,18,21.0,18,1:28.160,\N,\N
1871.0,209,63,25,19.0,19,1:28.224,\N,\N
1872.0,209,75,20,15.0,20,1:28.366,\N,\N
1873.0,209,79,18,20.0,21,1:28.413,\N,\N
1874.0,209,64,21,2.0,22,1:28.696,\N,\N
1875.0,210,35,3,3.0,1,1:23.303,\N,\N
1876.0,210,49,3,4.0,2,1:23.646,\N,\N
1877.0,210,30,6,5.0,3,1:23.955,\N,\N
1878.0,210,44,20,14.0,4,1:24.075,\N,\N
1879.0,210,23,17,11.0,5,1:24.081,\N,\N
1880.0,210,21,17,12.0,6,1:24.596,\N,\N
1881.0,210,65,15,16.0,7,1:24.723,\N,\N
1882.0,210,57,1,9.0,8,1:24.812,\N,\N
1883.0,210,56,6,6.0,9,1:24.862,\N,\N
1884.0,210,14,1,10.0,10,1:25.077,\N,\N
1885.0,210,77,22,8.0,11,1:25.371,\N,\N
1886.0,210,78,15,17.0,12,1:25.554,\N,\N
1887.0,210,22,24,22.0,13,1:25.579,\N,\N
1888.0,210,55,22,7.0,14,1:25.729,\N,\N
1889.0,210,71,21,1.0,15,1:25.743,\N,\N
1890.0,210,76,24,23.0,16,1:26.192,\N,\N
1891.0,210,64,21,2.0,17,1:26.253,\N,\N
1892.0,210,75,20,15.0,18,1:26.712,\N,\N
1893.0,210,63,25,19.0,19,1:26.852,\N,\N
1894.0,210,15,18,21.0,20,1:26.960,\N,\N
1895.0,210,50,25,18.0,21,1:27.428,\N,\N
1896.0,210,79,18,20.0,22,1:28.727,\N,\N
1897.0,211,49,3,4.0,1,1:18.216,\N,\N
1898.0,211,30,6,5.0,2,1:18.235,\N,\N
1899.0,211,35,3,3.0,3,1:18.583,\N,\N
1900.0,211,21,17,12.0,4,1:18.665,\N,\N
1901.0,211,14,1,10.0,5,1:18.779,\N,\N
1902.0,211,23,17,11.0,6,1:18.943,\N,\N
1903.0,211,65,15,16.0,7,1:19.105,\N,\N
1904.0,211,57,1,9.0,8,1:19.119,\N,\N
1905.0,211,55,22,7.0,9,1:19.263,\N,\N
1906.0,211,22,24,22.0,10,1:19.295,\N,\N
1907.0,211,78,15,17.0,11,1:19.468,\N,\N
1908.0,211,44,20,14.0,12,1:19.626,\N,\N
1909.0,211,71,21,1.0,13,1:19.674,\N,\N
1910.0,211,63,25,18.0,14,1:19.694,\N,\N
1911.0,211,56,6,6.0,15,1:19.723,\N,\N
1912.0,211,64,21,2.0,16,1:19.860,\N,\N
1913.0,211,77,22,8.0,17,1:20.199,\N,\N
1914.0,211,15,18,21.0,18,1:20.349,\N,\N
1915.0,211,76,24,23.0,19,1:20.516,\N,\N
1916.0,211,79,18,20.0,20,1:20.606,\N,\N
1917.0,211,75,20,15.0,21,1:20.961,\N,\N
1918.0,211,50,25,19.0,22,1:21.290,\N,\N
1919.0,212,35,3,3.0,1,1:16.525,\N,\N
1920.0,212,49,3,4.0,2,1:16.791,\N,\N
1921.0,212,14,1,10.0,3,1:17.521,\N,\N
1922.0,212,55,22,7.0,4,1:17.717,\N,\N
1923.0,212,57,1,10.0,5,1:17.737,\N,\N
1924.0,212,77,22,8.0,6,1:18.041,\N,\N
1925.0,212,30,6,5.0,7,1:18.313,\N,\N
1926.0,212,21,17,12.0,8,1:18.385,\N,\N
1927.0,212,23,17,11.0,9,1:18.423,\N,\N
1928.0,212,65,15,16.0,10,1:18.494,\N,\N
1929.0,212,56,6,6.0,11,1:18.873,\N,\N
1930.0,212,44,20,14.0,12,1:19.157,\N,\N
1931.0,212,81,15,17.0,13,1:19.323,\N,\N
1932.0,212,63,25,18.0,14,1:20.079,\N,\N
1933.0,212,71,21,1.0,15,1:20.089,\N,\N
1934.0,212,75,20,15.0,16,1:20.103,\N,\N
1935.0,212,22,24,22.0,17,1:20.255,\N,\N
1936.0,212,15,18,21.0,18,1:20.452,\N,\N
1937.0,212,50,25,19.0,19,1:20.582,\N,\N
1938.0,212,79,18,20.0,20,1:20.672,\N,\N
1939.0,212,64,21,2.0,21,1:21.029,\N,\N
1940.0,212,76,24,23.0,22,1:21.060,\N,\N
1941.0,213,30,6,5.0,1,1:18.095,\N,\N
1942.0,213,35,3,3.0,2,1:18.108,\N,\N
1943.0,213,22,24,22.0,3,1:18.388,\N,\N
1944.0,213,49,3,4.0,4,1:18.464,\N,\N
1945.0,213,14,1,10.0,5,1:18.466,\N,\N
1946.0,213,21,17,12.0,6,1:18.750,\N,\N
1947.0,213,23,17,11.0,7,1:18.869,\N,\N
1948.0,213,55,22,7.0,8,1:18.899,\N,\N
1949.0,213,57,1,9.0,9,1:18.916,\N,\N
1950.0,213,44,20,14.0,10,1:19.034,\N,\N
1951.0,213,25,22,8.0,11,1:19.286,\N,\N
1952.0,213,56,6,6.0,12,1:19.503,\N,\N
1953.0,213,65,15,16.0,13,1:19.622,\N,\N
1954.0,213,50,25,19.0,14,1:20.102,\N,\N
1955.0,213,71,21,1.0,15,1:20.129,\N,\N
1956.0,213,64,21,2.0,16,1:20.175,\N,\N
1957.0,213,63,25,18.0,17,1:20.336,\N,\N
1958.0,213,81,15,17.0,18,1:20.357,\N,\N
1959.0,213,75,20,15.0,19,1:20.370,\N,\N
1960.0,213,15,18,21.0,20,1:20.370,\N,\N
1961.0,213,76,24,23.0,21,1:20.491,\N,\N
1962.0,213,79,18,20.0,22,1:21.034,\N,\N
1963.0,214,30,6,5.0,1,1:14.548,\N,\N
1964.0,214,49,3,4.0,2,1:14.749,\N,\N
1965.0,214,23,17,11.0,3,1:14.755,\N,\N
1966.0,214,35,3,3.0,4,1:14.800,\N,\N
1967.0,214,56,6,6.0,5,1:14.860,\N,\N
1968.0,214,15,20,14.0,6,1:14.957,\N,\N
1969.0,214,25,22,8.0,7,1:14.986,\N,\N
1970.0,214,55,22,7.0,8,1:15.228,\N,\N
1971.0,214,14,1,10.0,9,1:15.270,\N,\N
1972.0,214,57,1,9.0,10,1:15.339,\N,\N
1973.0,214,21,17,12.0,11,1:15.453,\N,\N
1974.0,214,22,24,22.0,12,1:15.876,\N,\N
1975.0,214,75,20,15.0,13,1:15.876,\N,\N
1976.0,214,65,15,16.0,14,1:16.018,\N,\N
1977.0,214,76,24,23.0,15,1:16.149,\N,\N
1978.0,214,64,21,2.0,16,1:16.536,\N,\N
1979.0,214,71,21,1.0,17,1:16.729,\N,\N
1980.0,214,50,25,19.0,18,1:16.941,\N,\N
1981.0,214,63,25,18.0,19,1:17.256,\N,\N
1982.0,214,82,15,17.0,20,1:17.538,\N,\N
1983.0,214,79,18,20.0,21,1:17.563,\N,\N
1984.0,214,58,18,21.0,22,1:18.280,\N,\N
1985.0,215,35,3,3.0,1,1:21.598,\N,\N
1986.0,215,49,3,4.0,2,1:21.732,\N,\N
1987.0,215,57,1,9.0,3,1:21.797,\N,\N
1988.0,215,30,6,5.0,4,1:21.977,\N,\N
1989.0,215,23,17,11.0,5,1:22.277,\N,\N
1990.0,215,14,1,10.0,6,1:22.279,\N,\N
1991.0,215,56,6,6.0,7,1:22.342,\N,\N
1992.0,215,25,22,8.0,8,1:22.344,\N,\N
1993.0,215,65,15,16.0,9,1:22.368,\N,\N
1994.0,215,21,17,12.0,10,1:22.371,\N,\N
1995.0,215,55,22,17.0,11,1:22.392,\N,\N
1996.0,215,71,21,1.0,12,1:23.271,\N,\N
1997.0,215,15,20,14.0,13,1:23.366,\N,\N
1998.0,215,75,20,15.0,14,1:23.887,\N,\N
1999.0,215,76,24,23.0,15,1:24.067,\N,\N
2000.0,215,64,21,2.0,16,1:24.239,\N,\N
2001.0,215,63,25,19.0,17,1:24.478,\N,\N
2002.0,215,79,18,20.0,18,1:24.553,\N,\N
2003.0,215,50,25,18.0,19,1:25.010,\N,\N
2004.0,215,58,18,21.0,20,1:25.154,\N,\N
2005.0,215,22,24,22.0,21,1:25.525,\N,\N
2006.0,215,82,15,17.0,22,\N,\N,\N
2007.0,216,77,22,8.0,1,1:41.873,\N,\N
2008.0,216,21,17,12.0,2,1:41.896,\N,\N
2009.0,216,57,1,9.0,3,1:42.034,\N,\N
2010.0,216,30,6,5.0,4,1:42.181,\N,\N
2011.0,216,49,3,4.0,5,1:42.421,\N,\N
2012.0,216,55,22,7.0,6,1:42.493,\N,\N
2013.0,216,23,17,11.0,7,1:42.498,\N,\N
2014.0,216,14,1,10.0,8,1:42.687,\N,\N
2015.0,216,35,3,3.0,9,1:42.967,\N,\N
2016.0,216,56,6,6.0,10,1:43.209,\N,\N
2017.0,216,15,20,14.0,11,1:43.226,\N,\N
2018.0,216,22,24,22.0,12,1:43.272,\N,\N
2019.0,216,71,21,1.0,13,1:43.361,\N,\N
2020.0,216,65,15,16.0,14,1:43.660,\N,\N
2021.0,216,76,24,23.0,15,1:43.927,\N,\N
2022.0,216,64,21,2.0,16,1:44.069,\N,\N
2023.0,216,75,20,15.0,17,1:44.112,\N,\N
2024.0,216,82,15,17.0,18,1:44.552,\N,\N
2025.0,216,63,25,18.0,19,1:45.372,\N,\N
2026.0,216,50,25,19.0,20,1:45.811,\N,\N
2027.0,216,58,18,21.0,21,1:45.942,\N,\N
2028.0,216,79,18,20.0,22,1:46.499,\N,\N
2029.0,224,35,3,6.0,1,1:32.371,\N,\N
2030.0,224,71,3,5.0,2,1:32.509,\N,\N
2031.0,224,56,6,2.0,3,1:32.889,\N,\N
2032.0,224,30,6,1.0,4,1:33.125,\N,\N
2033.0,224,57,1,7.0,5,1:34.054,\N,\N
2034.0,224,55,22,3.0,6,1:34.257,\N,\N
2035.0,224,77,22,4.0,7,1:34.344,\N,\N
2036.0,224,22,17,11.0,8,1:34.474,\N,\N
2037.0,224,49,15,15.0,9,1:34.494,\N,\N
2038.0,224,63,25,19.0,10,1:34.832,\N,\N
2039.0,224,44,27,9.0,11,1:35.330,\N,\N
2040.0,224,50,29,17.0,12,1:35.338,\N,\N
2041.0,224,14,1,8.0,13,1:35.351,\N,\N
2042.0,224,65,15,14.0,14,1:35.453,\N,\N
2043.0,224,79,25,18.0,15,1:35.715,\N,\N
2044.0,224,21,18,21.0,16,1:35.898,\N,\N
2045.0,224,83,18,20.0,17,1:36.109,\N,\N
2046.0,224,73,29,16.0,18,1:36.198,\N,\N
2047.0,224,84,17,12.0,19,1:36.286,\N,\N
2048.0,224,64,27,10.0,20,1:36.298,\N,\N
2049.0,225,71,3,5.0,1,1:18.111,\N,\N
2050.0,225,22,17,11.0,2,1:19.092,\N,\N
2051.0,225,35,3,6.0,3,1:19.254,\N,\N
2052.0,225,30,6,1.0,4,1:19.474,\N,\N
2053.0,225,55,22,3.0,5,1:19.484,\N,\N
2054.0,225,84,17,12.0,6,1:19.519,\N,\N
2055.0,225,57,1,7.0,7,1:19.607,\N,\N
2056.0,225,77,22,4.0,8,1:19.762,\N,\N
2057.0,225,49,15,15.0,9,1:19.799,\N,\N
2058.0,225,56,6,2.0,10,1:19.951,\N,\N
2059.0,225,63,25,19.0,11,1:20.000,\N,\N
2060.0,225,65,15,14.0,12,1:20.144,\N,\N
2061.0,225,50,29,17.0,13,1:20.157,\N,\N
2062.0,225,14,1,8.0,14,1:20.167,\N,\N
2063.0,225,44,27,9.0,15,1:20.426,\N,\N
2064.0,225,79,25,18.0,16,1:20.427,\N,\N
2065.0,225,73,29,16.0,17,1:20.440,\N,\N
2066.0,225,83,18,20.0,18,1:21.491,\N,\N
2067.0,225,69,28,22.0,19,1:23.174,\N,\N
2068.0,225,85,28,23.0,20,1:23.454,\N,\N
2069.0,225,58,18,21.0,21,\N,\N,\N
2070.0,225,64,27,10.0,22,\N,\N,\N
2071.0,226,71,3,5.0,1,1:30.346,\N,\N
2072.0,226,30,6,1.0,2,1:30.598,\N,\N
2073.0,226,35,3,6.0,3,1:30.907,\N,\N
2074.0,226,55,22,3.0,4,1:31.038,\N,\N
2075.0,226,77,22,4.0,5,1:31.262,\N,\N
2076.0,226,22,17,11.0,6,1:31.404,\N,\N
2077.0,226,50,29,17.0,7,1:31.615,\N,\N
2078.0,226,57,1,7.0,8,1:31.801,\N,\N
2079.0,226,14,1,8.0,9,1:32.001,\N,\N
2080.0,226,56,6,2.0,10,1:32.058,\N,\N
2081.0,226,49,15,15.0,11,1:32.130,\N,\N
2082.0,226,44,27,9.0,12,1:32.177,\N,\N
2083.0,226,79,25,18.0,13,1:32.407,\N,\N
2084.0,226,58,18,21.0,14,1:32.502,\N,\N
2085.0,226,84,17,12.0,15,1:32.696,\N,\N
2086.0,226,63,25,19.0,16,1:32.903,\N,\N
2087.0,226,65,15,14.0,17,1:33.256,\N,\N
2088.0,226,64,27,10.0,18,1:33.424,\N,\N
2089.0,226,83,18,20.0,19,1:33.727,\N,\N
2090.0,226,73,29,16.0,20,1:33.752,\N,\N
2091.0,226,69,28,22.0,21,1:34.830,\N,\N
2092.0,226,85,28,23.0,22,1:35.651,\N,\N
2093.0,227,71,3,5.0,1,1:18.941,\N,\N
2094.0,227,35,3,6.0,2,1:19.721,\N,\N
2095.0,227,30,6,1.0,3,1:20.149,\N,\N
2096.0,227,55,22,3.0,4,1:20.711,\N,\N
2097.0,227,22,17,11.0,5,1:20.818,\N,\N
2098.0,227,14,1,8.0,6,1:20.888,\N,\N
2099.0,227,56,6,2.0,7,1:20.931,\N,\N
2100.0,227,77,22,4.0,8,1:21.054,\N,\N
2101.0,227,57,1,7.0,9,1:21.078,\N,\N
2102.0,227,49,15,15.0,10,1:21.113,\N,\N
2103.0,227,84,17,12.0,11,1:21.177,\N,\N
2104.0,227,65,15,14.0,12,1:21.210,\N,\N
2105.0,227,50,29,17.0,13,1:21.367,\N,\N
2106.0,227,63,25,19.0,14,1:21.458,\N,\N
2107.0,227,44,27,9.0,15,1:21.509,\N,\N
2108.0,227,79,25,18.0,16,1:21.812,\N,\N
2109.0,227,64,27,10.0,17,1:22.733,\N,\N
2110.0,227,21,18,21.0,18,1:22.921,\N,\N
2111.0,227,83,18,20.0,19,1:23.139,\N,\N
2112.0,227,73,29,16.0,20,1:23.620,\N,\N
2113.0,228,30,6,1.0,1,1:26.890,\N,\N
2114.0,228,71,3,5.0,2,1:27.105,\N,\N
2115.0,228,35,3,6.0,3,1:27.220,\N,\N
2116.0,228,14,1,8.0,4,1:27.688,\N,\N
2117.0,228,55,22,3.0,5,1:28.009,\N,\N
2118.0,228,56,6,2.0,6,1:28.205,\N,\N
2119.0,228,77,22,4.0,7,1:28.336,\N,\N
2120.0,228,63,25,19.0,8,1:28.423,\N,\N
2121.0,228,22,17,11.0,9,1:28.632,\N,\N
2122.0,228,49,15,15.0,10,1:28.785,\N,\N
2123.0,228,57,1,7.0,11,1:29.079,\N,\N
2125.0,228,44,27,9.0,13,1:29.472,\N,\N
2126.0,228,50,29,17.0,14,1:29.539,\N,\N
2127.0,228,65,15,14.0,15,1:29.541,\N,\N
2128.0,228,79,25,18.0,16,1:29.892,\N,\N
2129.0,228,64,27,10.0,17,1:29.989,\N,\N
2130.0,228,83,18,20.0,18,1:30.471,\N,\N
2131.0,228,21,18,21.0,19,1:30.814,\N,\N
2132.0,228,73,29,16.0,20,1:31.316,\N,\N
2133.0,228,69,28,22.0,21,1:32.037,\N,\N
2134.0,229,30,6,1.0,1,1:20.356,\N,\N
2135.0,229,71,3,5.0,2,1:20.866,\N,\N
2136.0,229,55,22,3.0,3,1:20.918,\N,\N
2137.0,229,77,22,4.0,4,1:21.067,\N,\N
2138.0,229,14,1,8.0,5,1:21.460,\N,\N
2139.0,229,22,17,11.0,6,1:21.504,\N,\N
2140.0,229,56,6,2.0,7,1:21.542,\N,\N
2141.0,229,57,1,7.0,8,1:21.688,\N,\N
2142.0,229,49,15,15.0,9,1:21.929,\N,\N
2143.0,229,35,3,6.0,10,1:21.963,\N,\N
2144.0,229,63,25,19.0,11,1:22.235,\N,\N
2145.0,229,50,29,17.0,12,1:22.327,\N,\N
2146.0,229,65,15,14.0,13,1:22.346,\N,\N
2147.0,229,44,27,9.0,14,1:22.358,\N,\N
2148.0,229,79,25,18.0,15,1:22.460,\N,\N
2149.0,229,84,17,12.0,16,1:22.519,\N,\N
2150.0,229,64,27,10.0,17,1:22.682,\N,\N
2151.0,229,21,18,21.0,18,1:22.684,\N,\N
2152.0,229,83,18,20.0,19,1:23.350,\N,\N
2153.0,229,73,29,16.0,20,1:24.976,\N,\N
2154.0,229,69,28,22.0,21,1:25.059,\N,\N
2155.0,229,85,28,23.0,22,1:25.393,\N,\N
2156.0,230,71,3,5.0,1,1:20.650,\N,\N
2157.0,230,35,3,6.0,2,1:21.084,\N,\N
2158.0,230,30,6,1.0,3,1:21.587,\N,\N
2159.0,230,55,22,3.0,4,1:22.061,\N,\N
2160.0,230,77,22,4.0,5,1:22.125,\N,\N
2161.0,230,56,6,2.0,6,1:22.333,\N,\N
2162.0,230,22,17,11.0,7,1:22.379,\N,\N
2163.0,230,44,27,9.0,8,1:22.685,\N,\N
2164.0,230,65,15,14.0,9,1:23.027,\N,\N
2165.0,230,57,1,7.0,10,1:23.070,\N,\N
2166.0,230,49,15,15.0,11,1:23.195,\N,\N
2167.0,230,63,25,19.0,12,1:23.224,\N,\N
2168.0,230,50,29,17.0,13,1:23.371,\N,\N
2169.0,230,14,1,8.0,14,1:23.416,\N,\N
2170.0,230,84,17,12.0,15,1:23.438,\N,\N
2171.0,230,79,25,18.0,16,1:24.401,\N,\N
2172.0,230,64,27,10.0,17,1:24.468,\N,\N
2173.0,230,83,18,20.0,18,1:25.274,\N,\N
2174.0,230,21,18,21.0,19,1:25.531,\N,\N
2175.0,230,73,29,16.0,20,1:25.621,\N,\N
2176.0,240,71,3,5.0,1,1:20.081,\N,\N
2177.0,240,30,22,1.0,2,1:20.382,\N,\N
2178.0,240,14,3,6.0,3,1:20.422,\N,\N
2179.0,240,65,22,2.0,4,1:20.888,\N,\N
2180.0,240,77,6,28.0,5,1:20.906,\N,\N
2181.0,240,55,6,27.0,6,1:21.041,\N,\N
2182.0,240,57,1,8.0,7,1:21.399,\N,\N
2183.0,240,56,17,15.0,8,1:21.749,\N,\N
2184.0,240,87,1,7.0,9,1:21.779,\N,\N
2185.0,240,44,27,26.0,10,1:21.914,\N,\N
2186.0,240,79,25,3.0,11,1:22.325,\N,\N
2187.0,240,63,25,4.0,12,1:22.416,\N,\N
2188.0,240,81,29,9.0,13,1:22.468,\N,\N
2189.0,240,49,15,30.0,14,1:22.872,\N,\N
2190.0,240,88,27,25.0,15,1:22.971,\N,\N
2191.0,240,22,17,14.0,16,1:22.975,\N,\N
2192.0,240,94,18,23.0,17,1:24.383,\N,\N
2193.0,240,69,18,24.0,18,1:24.443,\N,\N
2194.0,240,91,15,29.0,19,1:24.723,\N,\N
2195.0,240,92,30,16.0,20,1:25.127,\N,\N
2196.0,240,89,29,10.0,21,1:25.225,\N,\N
2197.0,240,85,30,17.0,22,1:25.886,\N,\N
2198.0,240,90,28,22.0,23,1:26.269,\N,\N
2199.0,240,50,31,12.0,24,1:27.323,\N,\N
2200.0,240,64,28,21.0,25,1:27.792,\N,\N
2201.0,240,93,31,11.0,26,1:28.106,\N,\N
2202.0,241,14,3,6.0,1,1:53.241,\N,\N
2203.0,241,71,3,5.0,2,1:54.057,\N,\N
2204.0,241,30,22,1.0,3,1:54.272,\N,\N
2205.0,241,56,17,15.0,4,1:54.381,\N,\N
2206.0,241,57,1,8.0,5,1:54.529,\N,\N
2207.0,241,55,6,27.0,6,1:54.637,\N,\N
2208.0,241,63,25,4.0,7,1:54.757,\N,\N
2209.0,241,77,6,28.0,8,1:55.276,\N,\N
2210.0,241,49,15,30.0,9,1:55.583,\N,\N
2211.0,241,22,17,14.0,10,1:56.114,\N,\N
2212.0,241,65,22,6.0,11,1:57.068,\N,\N
2213.0,241,81,29,9.0,12,1:57.092,\N,\N
2214.0,241,69,18,24.0,13,1:57.167,\N,\N
2215.0,241,50,31,12.0,14,1:57.231,\N,\N
2216.0,241,79,25,3.0,15,1:57.484,\N,\N
2217.0,241,94,18,23.0,16,1:58.066,\N,\N
2218.0,241,87,1,7.0,17,1:58.660,\N,\N
2219.0,241,44,27,26.0,18,1:58.824,\N,\N
2220.0,241,88,27,25.0,19,1:58.882,\N,\N
2221.0,241,93,31,11.0,20,1:59.539,\N,\N
2222.0,241,91,15,29.0,21,2:00.751,\N,\N
2223.0,241,85,30,17.0,22,2:01.763,\N,\N
2224.0,241,92,30,16.0,23,2:04.050,\N,\N
2225.0,241,90,28,22.0,24,2:04.481,\N,\N
2226.0,241,64,28,21.0,25,2:05.932,\N,\N
2227.0,241,89,29,10.0,26,2:07.298,\N,\N
2228.0,242,30,22,1.0,1,1:27.274,\N,\N
2229.0,242,77,6,28.0,2,1:27.282,\N,\N
2230.0,242,14,3,6.0,3,1:27.459,\N,\N
2231.0,242,71,3,5.0,4,1:27.512,\N,\N
2232.0,242,55,6,27.0,5,1:27.813,\N,\N
2233.0,242,57,1,8.0,6,1:28.343,\N,\N
2234.0,242,56,17,15.0,7,1:28.516,\N,\N
2235.0,242,65,22,6.0,8,1:29.350,\N,\N
2236.0,242,95,1,7.0,9,1:29.517,\N,\N
2237.0,242,22,17,14.0,10,1:29.551,\N,\N
2238.0,242,81,29,9.0,11,1:29.582,\N,\N
2239.0,242,44,27,26.0,12,1:30.760,\N,\N
2240.0,242,63,25,4.0,13,1:31.035,\N,\N
